try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.045,5,2.5,0.6061741358442717,2.525271561546417,0.9980886362565783,2.7225083953235303,0.9312079973733826,FALSE,FALSE,TRUE,-0.281327143160271,TRUE,ok,1,0.084911,0.084911,0.084911,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.045,15,1.5,0.7847855234454322,5.9826613843312915,0.9999999999999982,1.6546433394309137,0.9307141686072686,FALSE,TRUE,TRUE,-0.00019757730684690639,TRUE,ok,2,0.13782,0.1255075,0.1501325,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.045,10,1.5,0.7031862406990443,3.8868810962278904,0.999999964399331,1.6222117653815078,0.9493211548967057,FALSE,TRUE,TRUE,-2.0185025937274892e-4,TRUE,ok,2,0.140489,0.1231755,0.15780249999999998,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.12,10,1.5,0.52809958866655,1.836032624339385,0.6778947314644759,1.1130684029776603,0.9494853095905599,FALSE,FALSE,FALSE,39.44460455779025,TRUE,ok,2,0.140489,0.1231755,0.15780249999999998,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.05749999999999999,10,1,0.6764526344525883,3.4301605281357306,0.99999862511189,1.0953026474453509,0.9495079990334633,FALSE,TRUE,TRUE,-1.9938713352897833e-4,TRUE,ok,2,0.13845849999999998,0.12222525000000001,0.15469175,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.045,20,1.5,0.8487760886276773,9.208472385302496,1,1.6553332760930064,0.9303262504543972,FALSE,TRUE,TRUE,-1.975773064256045e-4,TRUE,ok,2,0.136446,0.1267275,0.1461645,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.0325,20,2.5,0.8781507681769951,11.823912591595594,1,2.7308559505734595,0.9301113079460009,FALSE,TRUE,TRUE,-3.2587425865002184e-4,TRUE,ok,2,0.13785550000000002,0.12740625,0.14830475,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.08249999999999999,20,0.5,0.7261217072333872,4.349774356656169,0.9999999991225907,0.5684470135020092,0.9499566129031773,FALSE,TRUE,TRUE,-6.930245296605381e-5,TRUE,ok,2,0.133705,0.1255,0.14191,TRUE
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.045,10,1,0.7031862406990443,3.8868810962278904,0.999999964399331,1.1185663041658702,0.9297615711523447,FALSE,TRUE,TRUE,-1.353642384625646e-4,TRUE,ok,2,0.13845849999999998,0.12222525000000001,0.15469175,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,15,1.5,0.6326902261321005,2.826009134333359,0.9998273248319121,1.6382200309773909,0.9398865586628381,FALSE,TRUE,TRUE,-0.019373821143752332,TRUE,ok,2,0.137819,0.1255075,0.1501305,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.0325,15,2.5,0.8147651398730988,7.216467133823199,1,2.7015599965350705,0.940197516715423,FALSE,TRUE,TRUE,-3.717266394424462e-4,TRUE,ok,2,0.13967649999999998,0.12639725,0.15295575,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.06999999999999999,10,2.5,0.6485147293699275,3.027106041447722,0.9999654373002629,2.7001573480200025,0.9406539197106976,FALSE,TRUE,TRUE,-0.009165817822727108,TRUE,ok,2,0.14316800000000002,0.12446499999999999,0.16187100000000001,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.045,5,2,0.6061741358442717,2.525271561546417,0.9980886362565783,2.168199422163889,0.9391097754656843,FALSE,FALSE,TRUE,-0.18054546057280954,TRUE,ok,1,0.084998,0.084998,0.084998,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.05749999999999999,5,0.5,0.5911589434116166,2.372273092068088,0.9935296733912695,0.5716725831385703,0.9389375186557197,FALSE,FALSE,TRUE,-0.036089567263683175,TRUE,ok,2,0.13794,0.1121025,0.16377750000000002,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.08249999999999999,15,1.5,0.6750850803771075,3.408817702972898,0.9999983691282325,1.636288139643148,0.9411530380145645,FALSE,TRUE,TRUE,-4.449240815311492e-4,TRUE,ok,2,0.137819,0.1255075,0.1501305,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,10,0.5,0.52809958866655,1.836032624339385,0.6778947314644759,0.40263782255351543,0.9411618693171112,FALSE,FALSE,FALSE,4.26150732438637,TRUE,ok,2,0.135234,0.12082399999999999,0.149644,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.05749999999999999,10,1.5,0.6764526344525883,3.4301605281357306,0.99999862511189,1.6406263520242648,0.9386646360810487,FALSE,TRUE,TRUE,-3.7045372119195313e-4,TRUE,ok,2,0.1404865,0.12317475,0.15779825,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,15,2.5,0.5420939678268957,1.9422857797926736,0.8311976127443744,2.249032574496232,0.9417355959530076,FALSE,FALSE,FALSE,76.82610001287776,TRUE,ok,2,0.13967649999999998,0.12639725,0.15295575,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.02,15,2,0.841412477299489,8.704720950769872,1,2.176908208848909,0.9371088738182018,FALSE,TRUE,TRUE,-2.985521041191097e-4,TRUE,ok,2,0.13884000000000002,0.1259935,0.1516865,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,10,2.5,0.5896495702674275,2.3575125555196665,0.9927245895934328,2.6914622654672713,0.9369670555443453,FALSE,FALSE,TRUE,-1.1828279696404964,TRUE,ok,2,0.14316800000000002,0.12446499999999999,0.16187100000000001,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.0325,20,3,0.8781507681769951,11.823912591595594,1,3.245021345815622,0.9368197235189247,FALSE,TRUE,TRUE,-4.449011747657411e-4,TRUE,ok,2,0.1383835,0.12766375000000002,0.14910325,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.045,10,2.5,0.7031862406990443,3.8868810962278904,0.999999964399331,2.7118185811676088,0.9366407947189069,FALSE,TRUE,TRUE,-3.8337050423625785e-4,TRUE,ok,2,0.14316800000000002,0.12446499999999999,0.16187100000000001,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.06999999999999999,5,0.5,0.575971730762999,2.228544331249677,0.9798502378044461,0.5613075427711011,0.9440905003450566,FALSE,FALSE,TRUE,-0.08115297702157177,TRUE,ok,2,0.13794,0.1121025,0.16377750000000002,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,15,0.5,0.6326902261321005,2.826009134333359,0.9998273248319121,0.5718234563712031,0.9441964235644565,FALSE,TRUE,TRUE,-0.0023704505104609978,TRUE,ok,2,0.1342485,0.12390825,0.14458875000000002,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,10,2.5,0.52809958866655,1.836032624339385,0.6778947314644759,1.836892427084968,0.9443867278684943,FALSE,FALSE,FALSE,109.6792380733281,TRUE,ok,2,0.14316800000000002,0.12446499999999999,0.16187100000000001,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,20,3,0.6737145341115364,3.387607675147739,0.9999980675384216,3.2508188018575312,0.9351472314846337,FALSE,TRUE,TRUE,-0.001683409879542741,TRUE,ok,2,0.1383835,0.12766375000000002,0.14910325,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,15,1,0.6326902261321005,2.826009134333359,0.9998273248319121,1.1131509175524117,0.9341296929604811,FALSE,TRUE,TRUE,-0.008826439570769822,TRUE,ok,2,0.136436,0.12486649999999999,0.14800549999999998,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.1075,5,3,0.529654768816682,1.84752814176185,0.6976384999993378,2.2846253993455323,0.9335952846401083,FALSE,FALSE,FALSE,68.62111921692039,TRUE,ok,1,0.084854,0.084854,0.084854,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.1075,15,2.5,0.5881385070380925,2.3428438606061412,0.9918261150087548,2.6990809290437032,0.9334900856102084,FALSE,FALSE,FALSE,-1.5425201307504501,TRUE,ok,2,0.13967649999999998,0.12639725,0.15295575,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.045,15,1.5,0.7847855234454322,5.9826613843312915,0.9999999999999982,1.6502813319209966,0.933174223214034,FALSE,TRUE,TRUE,-2.2537756921552077e-4,TRUE,ok,2,0.137819,0.1255075,0.1501305,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.05749999999999999,20,2.5,0.8138212965619713,7.171565504564989,1,2.6819880142342303,0.9470586693599482,FALSE,TRUE,TRUE,-3.717266394424046e-4,TRUE,ok,2,0.13785350000000002,0.12740525000000003,0.14830175,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,15,2,0.6326902261321005,2.826009134333359,0.9998273248319121,2.187826878135093,0.9322742443873937,FALSE,TRUE,TRUE,-0.03401259522940852,TRUE,ok,2,0.13884000000000002,0.1259935,0.1516865,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,15,1.5,0.5420939678268957,1.9422857797926736,0.8311976127443744,1.3803064518840986,0.9322541507794179,FALSE,FALSE,FALSE,27.492738335395426,TRUE,ok,2,0.137819,0.1255075,0.1501305,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.02,5,1,0.6355863778116765,2.8615075635399707,0.9998700087104048,1.0964372314047068,0.9484081522643748,FALSE,TRUE,TRUE,-0.0038538255715982912,TRUE,ok,1,0.085444,0.085444,0.085444,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.08249999999999999,20,2.5,0.7261217072333872,4.349774356656169,0.9999999991225907,2.72802260639146,0.9310773275322328,FALSE,TRUE,TRUE,-3.722300724275235e-4,TRUE,ok,2,0.13785350000000002,0.12740525000000003,0.14830175,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.0325,5,0.5,0.6209914278028151,2.68813758452901,0.9994798917134122,0.579786131088622,0.9309293839838424,FALSE,TRUE,TRUE,-0.0037263661346138705,TRUE,ok,2,0.13794,0.1121025,0.16377750000000002,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.06999999999999999,15,1,0.7147925123124365,4.1118190280876545,0.9999999941123261,1.0957667032256724,0.9491071329789612,FALSE,TRUE,TRUE,-1.5263611250436113e-4,TRUE,ok,2,0.136436,0.12486649999999999,0.14800549999999998,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.045,5,1.5,0.6061741358442717,2.525271561546417,0.9980886362565783,1.6517614945769312,0.9306022445925684,FALSE,FALSE,TRUE,-0.1026276500131946,TRUE,ok,1,0.085144,0.085144,0.085144,TRUE
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.06999999999999999,15,3,0.7147925123124365,4.1118190280876545,0.9999999941123261,3.268649791204371,0.9300476271631585,FALSE,TRUE,TRUE,-4.4865249204582847e-4,TRUE,ok,2,0.140348,0.1267235,0.1539725,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.095,15,1.5,0.6273813408319064,3.120472196715956,0.999881441647044,1.6393825890729206,0.9392695596098427,FALSE,TRUE,TRUE,-0.011478235105436625,TRUE,ok,3,0.112284,0.09981599999999999,0.13424999999999998,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,10,2.5,0.7255842061040096,4.900405690098263,0.9999999999224001,2.705553889740259,0.938809612862617,TRUE,TRUE,TRUE,0.001093319909703308,TRUE,ok,3,0.104868,0.085041,0.1383305,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,10,3,0.5553553313502388,2.314787742864168,0.9305074863712102,3.007357453275472,0.941531727806307,FALSE,FALSE,FALSE,7.67797950236133,TRUE,ok,3,0.104846,0.084707,0.139162,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.02,15,2.5,0.8383495730379544,9.61173103690475,1,2.707422706927173,0.9381615931273651,TRUE,TRUE,TRUE,0.0010933466626902033,TRUE,ok,3,0.112212,0.0991485,0.1357915,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,20,2,0.8748637875805725,12.95718778338679,1,2.1746067257830877,0.9381006578398147,TRUE,TRUE,TRUE,8.781209416881888e-4,TRUE,ok,4,0.1339545,0.11124975,0.160574,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,20,0.5,0.6093701293392981,2.891139385180376,0.9992579297009929,0.575346081214957,0.9379206402361571,FALSE,TRUE,TRUE,-0.009759031176075126,TRUE,ok,4,0.130949,0.11210700000000001,0.15309975,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.045,20,1.5,0.8448367152071128,10.091067992104884,1,1.6326999592594804,0.9432229058782332,TRUE,TRUE,TRUE,6.628952206861848e-4,TRUE,ok,4,0.13325700000000001,0.111413,0.15889350000000002,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,5,2,0.5277629996994208,2.071248686712214,0.6561533250472494,1.4436696683289485,0.9367147345138847,FALSE,FALSE,FALSE,39.76210124388904,TRUE,ok,1,0.083868,0.083868,0.083868,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.08249999999999999,5,2.5,0.5587686888316964,2.34703224526464,0.9454460708977006,2.5479411754524337,0.9433558358416362,FALSE,FALSE,FALSE,-0.6030512645454428,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,10,2.5,0.6450458285765892,3.3679962925308105,0.9999836322211118,2.692239410243929,0.9434373001480755,FALSE,TRUE,TRUE,-0.0027831020771379236,TRUE,ok,3,0.104868,0.085041,0.1383305,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.12,5,3,0.5121641842485012,1.9457580726327097,0.411510083204825,1.3618308435194195,0.9358946859513543,FALSE,FALSE,FALSE,100.22518557650046,TRUE,ok,1,0.083751,0.083751,0.083751,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,10,1,0.6450458285765892,3.3679962925308105,0.9999836322211118,1.101331209554337,0.9442968865305741,FALSE,TRUE,TRUE,-1.9368509073972723e-4,TRUE,ok,3,0.105071,0.0868405,0.1342895,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.08249999999999999,15,3,0.6700694132326794,3.7640079561559263,0.9999993111714858,3.249992300756276,0.9353861954710007,TRUE,TRUE,TRUE,9.730214069586379e-4,TRUE,ok,3,0.112195,0.09893,0.13635250000000002,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.095,10,3,0.5859706116197775,2.622998150004583,0.9936956703485436,3.196853819326498,0.945018815931378,FALSE,FALSE,FALSE,-1.3863853051438983,TRUE,ok,3,0.104846,0.084707,0.139162,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,5,1.5,0.6192029050692862,3.0136490567054945,0.999721385166984,1.628732282109559,0.9452640527001687,FALSE,TRUE,TRUE,-0.014736980705184768,TRUE,ok,3,0.083988,0.045491,0.14122099999999999,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,10,1.5,0.5553553313502388,2.314787742864168,0.9305074863712102,1.5361394920153546,0.9346555029798452,FALSE,FALSE,FALSE,1.8477786901363475,TRUE,ok,3,0.104957,0.086021,0.136043,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.02,15,1.5,0.8383495730379544,9.61173103690475,1,1.6480092798825356,0.9344607574720488,TRUE,TRUE,TRUE,6.628952206861709e-4,TRUE,ok,3,0.112284,0.09981599999999999,0.13424999999999998,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,10,1,0.7255842061040096,4.900405690098263,0.9999999999224001,1.1130730292061346,0.934350193234085,TRUE,TRUE,TRUE,4.476650739952612e-4,TRUE,ok,3,0.105071,0.0868405,0.1342895,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,5,2.5,0.5741164601884733,2.4984028199857526,0.9831005729695479,2.6403835908742623,0.9459805162615915,FALSE,FALSE,FALSE,-1.4535783197391687,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.02,10,2.5,0.7497599965864213,5.552887127134718,0.9999999999995803,2.6846102107316256,0.9461336285787036,TRUE,TRUE,TRUE,0.0010933464987478922,TRUE,ok,3,0.104868,0.085041,0.1383305,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,5,2,0.6192029050692862,3.0136490567054945,0.999721385166984,2.155496562016197,0.9461591385821209,FALSE,TRUE,TRUE,-0.026241398244040048,TRUE,ok,1,0.083868,0.083868,0.083868,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,15,2.5,0.8113029964002764,7.968404905712333,1,2.7200724390335385,0.9337986604880569,TRUE,TRUE,TRUE,0.0010933466626902172,TRUE,ok,3,0.112212,0.0991485,0.1357915,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.08249999999999999,10,1.5,0.6159357215946555,2.9722462960748413,0.9996120241913653,1.626817745692097,0.9462756601736807,FALSE,TRUE,TRUE,-0.028647166036778526,TRUE,ok,3,0.104957,0.086021,0.136043,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.045,15,1,0.7809137156371934,6.606039692287071,1,1.1139779274817558,0.9335912088949649,TRUE,TRUE,TRUE,4.476694996841807e-4,TRUE,ok,4,0.133077,0.1063695,0.164286,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.05749999999999999,5,2.5,0.5893227427049736,2.6595359580195876,0.9952860163513039,2.71009813984856,0.932886895756305,FALSE,FALSE,TRUE,-0.5715136972366114,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.08249999999999999,20,2,0.7200410742989874,4.7666830009057755,0.9999999997738163,2.152714453171939,0.9476407781541921,TRUE,TRUE,TRUE,8.780445602090889e-4,TRUE,ok,4,0.1339545,0.11124975,0.160574,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.045,5,1.5,0.604360239081273,2.8310612906046515,0.998800558965452,1.6504719040123748,0.931976384880433,FALSE,FALSE,TRUE,-0.060415883424771735,TRUE,ok,3,0.083988,0.045491,0.14122099999999999,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.02,10,2,0.7497599965864213,5.552887127134718,0.9999999999995803,2.1900604349328208,0.9314811442916812,TRUE,TRUE,TRUE,8.781208361723983e-4,TRUE,ok,3,0.104901,0.085462,0.1373125,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.02,5,1,0.6338261163540191,3.208012721986034,0.9999411412343227,1.0962260141270237,0.9486557770319625,FALSE,TRUE,TRUE,-0.0011279475028358847,TRUE,ok,3,0.084234,0.0471345,0.137849,TRUE
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,5,2,0.5741164601884733,2.4984028199857526,0.9831005729695479,2.154575772560202,0.9311351085857621,FALSE,FALSE,FALSE,-0.9377943910001948,TRUE,ok,1,0.083868,0.083868,0.083868,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.0325,5,1.5,0.6192029050692862,3.0136490567054945,0.999721385166984,1.638555352110416,0.9395972347028345,FALSE,TRUE,TRUE,-0.014603100231393551,TRUE,ok,3,0.083988,0.046177499999999996,0.1412175,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,15,0.5,0.7809137156371934,6.606039692287071,1,0.575102864811197,0.938962458789488,TRUE,TRUE,TRUE,2.789128643076594e-4,TRUE,ok,4,0.131184,0.10707975,0.15915374999999998,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.0325,15,2,0.8113029964002764,7.968404905712333,1,2.1674880576785656,0.9411816562370782,TRUE,TRUE,TRUE,0.0010536708207178058,TRUE,ok,3,0.112239,0.099655,0.1351165,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,15,2,0.5364350579552162,2.1446670855681904,0.774438575536133,1.692965453118086,0.9385171730148946,FALSE,FALSE,FALSE,81.82667935673719,TRUE,ok,3,0.112239,0.099655,0.1351165,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,10,2.5,0.5243139777947884,2.0427930132184158,0.6031370047689298,1.6437894806964326,0.9416306224727405,FALSE,FALSE,FALSE,141.20690356324997,TRUE,ok,3,0.104868,0.085374,0.1383285,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.08249999999999999,20,2,0.7200410742989874,4.7666830009057755,0.9999999997738163,2.1750689082546164,0.9379013197262932,TRUE,TRUE,TRUE,0.0010535944471748437,TRUE,ok,4,0.133953,0.11134325,0.16018274999999998,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.08249999999999999,15,1.5,0.6700694132326794,3.7640079561559263,0.9999993111714858,1.6340497558237987,0.9424431301853751,TRUE,TRUE,TRUE,7.09951002493471e-4,TRUE,ok,4,0.1342485,0.10615849999999999,0.16669899999999999,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.095,5,2.5,0.5433077927350514,2.2048327500460445,0.8474670278544465,2.290091305971146,0.9426120102755914,FALSE,FALSE,FALSE,16.607671809141262,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,20,2.5,0.8448367152071128,10.091067992104884,1,2.6938999650068585,0.9428709428687094,TRUE,TRUE,TRUE,0.001311923472854512,TRUE,ok,4,0.134482,0.11121900000000001,0.16147125,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5722078520338982,0.9434695638386836,FALSE,TRUE,TRUE,-0.0015612154081916622,TRUE,ok,3,0.084928,0.050852,0.132435,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,20,0.5,0.8448367152071128,10.091067992104884,1,0.576768610533327,0.9362506733864596,TRUE,TRUE,TRUE,2.789128643076594e-4,TRUE,ok,4,0.1309475,0.11218550000000001,0.15277475,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.02,20,1,0.8997694344969538,16.637358442664556,1,1.1004917207872498,0.9450320982478848,TRUE,TRUE,TRUE,5.371655164443656e-4,TRUE,ok,4,0.13237749999999998,0.11172425,0.1563455,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.06999999999999999,10,1,0.6450458285765892,3.3679962925308105,0.9999836322211118,1.100438542547636,0.9450628926658963,FALSE,TRUE,TRUE,-1.0414661865724983e-4,TRUE,ok,3,0.105071,0.0871855,0.1342875,TRUE
