try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,r_implied,lambda_star,f_star,Z_star,phi1_fixed,e_star,c1,c2,c3,H,maxReEig,maxImEig,stable,RH_ok,has_complex,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,pen_omega,pen_sigma,pen_lambda,pen_hopf,pen_dist,pen_e_star,pen_RH,pen_cx,score
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,1,0.13979741561574782,0.6394491625457588,3.099193340276756,0.9998558039930688,1.0726205230457708,0.9694535780840136,0.06079552593907343,0.2478671888529642,0.01992656073889924,-0.00485734462954364,0.00955225490055888,0.4993019069612963,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,0,0,0,67.418631187181
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,1.5,0.13979741561574782,0.6394491625457588,3.099193340276756,0.9998558039930688,1.7169537186855452,0.8968114220157439,0.05282132577847286,0.36701008040930305,0.0295065848787374,-0.01012062585745409,0.01355205655101929,0.6074477181681472,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,0,0,0,67.418631187181
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,2,0.13979741561574782,0.6394491625457588,3.099193340276756,0.9998558039930688,2.1832201254554096,0.934267499737647,0.04484712561787229,0.48615297196564167,0.03908660901857554,-0.01728404561533047,0.0175457173418678,0.6990352484218066,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,0,0,0,67.418631187181
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,2.5,0.13979741561574782,0.6394491625457588,3.099193340276756,0.9998558039930688,2.839429126819596,0.8944190527577232,0.03687292545727172,0.6052958635219805,0.04866663315841373,-0.02634760390317283,0.02153682373810511,0.7799202646711539,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,0,0,0,67.418631187181
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,3,0.13979741561574782,0.6394491625457588,3.099193340276756,0.9998558039930688,3.186552545614541,0.9538733061729608,0.02889872529667114,0.7244387550783192,0.05824665729825186,-0.03731130072098108,0.02552662447312262,0.8531523630431405,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,0,0,0,67.418631187181
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.1075,15,0.5,0.13979741561574782,0.6188007754336792,2.836664649733524,0.9988234167245328,0.6092272334732115,0.8854031447134659,7.155677104485753e-4,0.12332209616267252,0.01033765123706161,-0.01024940592706277,0.03951739233318313,0.35785964258774167,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.11880077543367917,10,1,0,0,0,67.41917617067801
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,5,0.5,0.13979741561574782,0.6309948448313425,2.9881509559793127,0.9996495190788648,0.5722346385242418,0.9433626054717824,0.06391272593465991,0.12832842300713432,0.01034506366455744,-0.00214324433527536,0.00795560439298602,0.3599100257805198,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,0,0,0,67.42114752993943
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,5,1,0.13979741561574782,0.6309948448313425,2.9881509559793127,0.9996495190788648,1.199591447832063,0.8666696657080625,0.05067451639157957,0.2470749738587717,0.01992357755667513,-0.00740317274391971,0.014604434556991,0.4991943386113831,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,0,0,0,67.42114752993943
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,5,1.5,0.13979741561574782,0.6309948448313425,2.9881509559793127,0.9996495190788648,1.4434764608275148,1.066504595257306,0.03743630684849923,0.3658215247104091,0.02950209144879283,-0.01580708459794811,0.02123430438699505,0.6072594829463758,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,0,0,0,67.42114752993943
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,5,2,0.13979741561574782,0.6309948448313425,2.9881509559793127,0.9996495190788648,2.219968530838378,0.9186161919996144,0.0241980973054189,0.4845680755620464,0.0390806053409105,-0.02735497989736052,0.02785896824453193,0.6987450965450963,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,0,0,0,67.42114752993943
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,5,2.5,0.13979741561574782,0.6309948448313425,2.9881509559793127,0.9996495190788648,2.767544147674926,0.9174646047942308,0.01095988776233856,0.6033146264136839,0.04865911923302822,-0.04204685864215702,0.03448146722651921,0.779510979513009,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,0,0,0,67.42114752993943
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.02,5,0.5,0.13979741561574782,0.6454245314775241,3.180870135050083,0.9999249744776864,0.6213485008338466,0.8690171240684031,0.07372664485834918,0.12911449311259154,0.01034719934953946,-8.280209697616604e-4,0.00305568497732889,0.359990382575533,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,0,0,0,67.42580162989911
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.02,5,1,0.13979741561574782,0.6454245314775241,3.180870135050083,0.9999249744776864,1.121988151385449,0.9268591412427754,0.07070936345642378,0.24864758048489635,0.019927886239856,-0.00234617409878907,0.0045997460066970804,0.4993611355514807,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,0,0,0,67.42580162989911
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.02,5,1.5,0.13979741561574782,0.6454245314775241,3.180870135050083,0.9999249744776864,1.631876103836112,0.9436301310477302,0.06769208205449839,0.3681806678572012,0.02950857313017252,-0.00458565715070284,0.00612122531752079,0.6075539424843689,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,0,0,0,67.42580162989911
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.02,5,2,0.13979741561574782,0.6454245314775241,3.180870135050083,0.9999249744776864,2.119894059165381,0.9622414573672036,0.064674800652573,0.4877137552295061,0.03908926002048907,-0.00754647012550298,0.00763649824666178,0.6991970262733482,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,0,0,0,67.42580162989911
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.02,5,2.5,0.13979741561574782,0.6454245314775241,3.180870135050083,0.9999249744776864,2.6748389932792636,0.9495197440203644,0.06165751925064761,0.6072468426018107,0.04866994691080559,-0.01122861302318947,0.0091491891821121,0.7801449853752367,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,0,0,0,67.42580162989911
