try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,e_star,ok_flag,gate_interior,gate_hopf,gate_ok,gate_reason,score_stage4,rank_stage4
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.02,10,3,0.7525980435195719,4.990854119199724,0.9999999999948016,3.2458402795251464,0.9365833615291586,FALSE,TRUE,TRUE,-3.900258780319549e-4,TRUE,ok,2,0.14417049999999998,0.12495375,0.16338724999999998,TRUE,0.9365833615291586,TRUE,TRUE,TRUE,TRUE,pass,1.5451957229381343,132
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.08249999999999999,20,2,0.7261217072333872,4.349774356656169,0.9999999991225909,2.184083105879836,0.9340303914046292,FALSE,TRUE,TRUE,-1.8797857556376865e-4,TRUE,ok,2,0.137213,0.1270945,0.1473315,TRUE,0.9340303914046292,TRUE,TRUE,TRUE,TRUE,pass,1.5451620316751709,133
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.045,20,2.5,0.8487760886276773,9.208472385302496,1,2.7173497227486227,0.934734303330956,FALSE,TRUE,TRUE,-2.3364368351840023e-4,TRUE,ok,2,0.137859,0.12740800000000002,0.14831,TRUE,0.934734303330956,TRUE,TRUE,TRUE,TRUE,pass,1.5437542078225173,134
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.05749999999999999,10,1.5,0.6764526344525883,3.4301605281357306,0.99999862511189,1.6406263520242648,0.9386646360810488,FALSE,TRUE,TRUE,-3.7045372119195313e-4,TRUE,ok,2,0.1404865,0.12317475,0.15779825,TRUE,0.9386646360810488,TRUE,TRUE,TRUE,TRUE,pass,1.5436029895903647,135
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.0325,10,2.5,0.7285971867662554,4.404413301445322,0.9999999994332818,2.7111918464303018,0.936857346309706,FALSE,TRUE,TRUE,-2.800582273443514e-4,TRUE,ok,2,0.14317449999999998,0.12446825,0.16188075,TRUE,0.936857346309706,TRUE,TRUE,TRUE,TRUE,pass,1.5420779376210283,136
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,15,1.5,0.6326902261321005,2.826009134333359,0.999827324831912,1.6382200309773909,0.939886558662838,FALSE,TRUE,TRUE,-0.01937382114375233,TRUE,ok,2,0.137819,0.1255075,0.1501305,TRUE,0.939886558662838,TRUE,TRUE,TRUE,TRUE,pass,1.5411591444267865,137
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.0325,15,2.5,0.8147651398730988,7.216467133823199,1,2.7015599965350705,0.940197516715423,FALSE,TRUE,TRUE,-3.717266394424462e-4,TRUE,ok,2,0.13967649999999998,0.12639725,0.15295575,TRUE,0.940197516715423,TRUE,TRUE,TRUE,TRUE,pass,1.5405372283216163,138
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.02,10,2,0.7525980435195719,4.990854119199724,0.9999999999948016,2.175089430226945,0.9378924708290056,FALSE,TRUE,TRUE,-2.247601079080064e-4,TRUE,ok,2,0.1419895,0.12389425,0.16008475,TRUE,0.9378924708290056,TRUE,TRUE,TRUE,TRUE,pass,1.540007688582429,139
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.06999999999999999,10,2.5,0.6485147293699275,3.027106041447722,0.9999654373002628,2.7001573480200025,0.9406539197106976,FALSE,TRUE,TRUE,-0.0091658178227271,TRUE,ok,2,0.14316800000000002,0.124465,0.161871,TRUE,0.9406539197106976,TRUE,TRUE,TRUE,TRUE,pass,1.5396244223310673,140
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.08249999999999999,15,3,0.6750850803771075,3.408817702972898,0.9999983691282324,3.2440394137054684,0.9371017795102238,FALSE,TRUE,TRUE,-0.00115077373104084,TRUE,ok,2,0.14035550000000002,0.12672725,0.15398375000000003,TRUE,0.9371017795102238,TRUE,TRUE,TRUE,TRUE,pass,1.5390192554639817,141
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.08249999999999999,15,1.5,0.6750850803771075,3.408817702972898,0.9999983691282324,1.636288139643148,0.9411530380145644,FALSE,TRUE,TRUE,-4.449240815311492e-4,TRUE,ok,2,0.137819,0.1255075,0.1501305,TRUE,0.9411530380145644,TRUE,TRUE,TRUE,TRUE,pass,1.5386261857233334,142
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.045,10,2.5,0.7031862406990443,3.8868810962278904,0.999999964399331,2.7054063797928394,0.9388607678203312,FALSE,TRUE,TRUE,-2.915782723083987e-4,TRUE,ok,2,0.14317449999999998,0.12446825,0.16188075,TRUE,0.9388607678203312,TRUE,TRUE,TRUE,TRUE,pass,1.5380710945997778,143
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.02,15,2.5,0.841412477299489,8.704720950769872,1,2.7017043930478395,0.9401472664944598,FALSE,TRUE,TRUE,-3.2587425865002184e-4,TRUE,ok,2,0.13967849999999998,0.12639825,0.15295874999999998,TRUE,0.9401472664944598,TRUE,TRUE,TRUE,TRUE,pass,1.5380679130075317,144
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.08249999999999999,15,1.5,0.6750850803771075,3.408817702972898,0.9999983691282324,1.6367265646345917,0.9409009341985975,FALSE,TRUE,TRUE,-4.1794953201825663e-4,TRUE,ok,2,0.13782,0.1255075,0.1501325,TRUE,0.9409009341985975,TRUE,TRUE,TRUE,TRUE,pass,1.5365605775992561,145
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.0325,15,1.5,0.8147651398730988,7.216467133823199,1,1.6411053703166547,0.9383919081946906,FALSE,TRUE,TRUE,-1.4165798134582047e-4,TRUE,ok,2,0.13782350000000002,0.12550925000000002,0.15013775,TRUE,0.9383919081946906,TRUE,TRUE,TRUE,TRUE,pass,1.536438998095048,146
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.0325,20,2.5,0.8781507681769951,11.823912591595594,1,2.7011579367797824,0.940337462469185,FALSE,TRUE,TRUE,-2.7984660667533523e-4,TRUE,ok,2,0.13785750000000002,0.12740725000000003,0.14830775000000002,TRUE,0.940337462469185,TRUE,TRUE,TRUE,TRUE,pass,1.5351177053020701,147
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.02,5,0.5,0.6355863778116765,2.8615075635399707,0.9998700087104048,0.5741288560442627,0.9404421998144192,FALSE,TRUE,TRUE,-0.00104439058735975,TRUE,ok,2,0.13795000000000002,0.1121065,0.16379349999999998,TRUE,0.9404421998144192,TRUE,TRUE,TRUE,TRUE,pass,1.534908230611602,148
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.045,10,0.5,0.7031862406990443,3.8868810962278904,0.999999964399331,0.5748243612935767,0.9394173569548392,FALSE,TRUE,TRUE,-5.018718393472524e-5,TRUE,ok,2,0.135241,0.1208265,0.1496555,TRUE,0.9394173569548392,TRUE,TRUE,TRUE,TRUE,pass,1.534388100574751,149
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.02,15,1,0.841412477299489,8.704720950769872,1,1.106256083608605,0.940107824408542,FALSE,TRUE,TRUE,-9.566513025950282e-5,TRUE,ok,2,0.136442,0.124869,0.148015,TRUE,0.940107824408542,TRUE,TRUE,TRUE,TRUE,pass,1.5330071656673452,150
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,15,0.5,0.6326902261321005,2.826009134333359,0.999827324831912,0.5718234563712031,0.9441964235644564,FALSE,TRUE,TRUE,-0.00237045051046099,TRUE,ok,2,0.1342485,0.12390825,0.14458875000000002,TRUE,0.9441964235644564,TRUE,TRUE,TRUE,TRUE,pass,1.5325394146235496,151
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.05749999999999999,20,0.5,0.8138212965619713,7.171565504564989,1,0.5740389931248502,0.9407026464534146,FALSE,TRUE,TRUE,-4.967227917320599e-5,TRUE,ok,2,0.1337075,0.12550125,0.14191375,TRUE,0.9407026464534146,TRUE,TRUE,TRUE,TRUE,pass,1.5318175215776,152
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.06999999999999999,15,1.5,0.7147925123124365,4.1118190280876545,0.999999994112326,1.6345870851306248,0.9421339524687504,FALSE,TRUE,TRUE,-1.7063410449452004e-4,TRUE,ok,2,0.1378215,0.12550825000000002,0.15013475,TRUE,0.9421339524687504,TRUE,TRUE,TRUE,TRUE,pass,1.5315247253029396,153
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.08249999999999999,15,0.5,0.6750850803771075,3.408817702972898,0.9999983691282324,0.5726845395285637,0.9429260741151592,FALSE,TRUE,TRUE,-8.595253355444914e-5,TRUE,ok,2,0.13425199999999998,0.1239095,0.1445945,TRUE,0.9429260741151592,TRUE,TRUE,TRUE,TRUE,pass,1.529940482010122,154
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.045,10,1.5,0.7031862406990443,3.8868810962278904,0.999999964399331,1.6351560975424948,0.941806075220274,FALSE,TRUE,TRUE,-1.459630454050606e-4,TRUE,ok,2,0.1404945,0.12317825,0.15781075,TRUE,0.941806075220274,TRUE,TRUE,TRUE,TRUE,pass,1.5296106640438811,155
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.02,10,2.5,0.7525980435195719,4.990854119199724,0.9999999999948016,2.6884742307011043,0.9447737943631394,FALSE,TRUE,TRUE,-3.25876449990839e-4,TRUE,ok,2,0.1431715,0.12446675,0.16187625,TRUE,0.9447737943631394,TRUE,TRUE,TRUE,TRUE,pass,1.5288148572701727,156
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.06999999999999999,20,2.5,0.7729481949894945,5.585220830803085,0.9999999999999551,2.6877237343695017,0.9450376046910688,FALSE,TRUE,TRUE,-3.258742918195445e-4,TRUE,ok,2,0.13785550000000002,0.12740625,0.14830475,TRUE,0.9450376046910688,TRUE,TRUE,TRUE,TRUE,pass,1.5282872366143136,157
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.0325,20,2,0.8781507681769951,11.823912591595594,1,2.1585682168602944,0.945070896562743,FALSE,TRUE,TRUE,-2.6172578253780276e-4,TRUE,ok,2,0.1372105,0.12709325,0.14732775,TRUE,0.945070896562743,TRUE,TRUE,TRUE,TRUE,pass,1.5282206528709654,158
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.05749999999999999,20,2.5,0.8138212965619713,7.171565504564989,1,2.6819880142342303,0.9470586693599482,FALSE,TRUE,TRUE,-3.717266394424046e-4,TRUE,ok,2,0.13785350000000002,0.12740525000000005,0.14830175,TRUE,0.9470586693599482,TRUE,TRUE,TRUE,TRUE,pass,1.5268149230325658,159
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.06999999999999999,20,2,0.7729481949894945,5.585220830803085,0.9999999999999551,2.156193941715174,0.9461115535725716,FALSE,TRUE,TRUE,-2.6172580389010464e-4,TRUE,ok,2,0.1372105,0.12709325,0.14732775,TRUE,0.9461115535725716,TRUE,TRUE,TRUE,TRUE,pass,1.526139338851308,160
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.045,15,2.5,0.7847855234454322,5.9826613843312915,0.9999999999999982,2.687647196813487,0.9450645170286696,FALSE,TRUE,TRUE,-2.798466078320211e-4,TRUE,ok,2,0.13968,0.12639899999999998,0.152961,TRUE,0.9450645170286696,TRUE,TRUE,TRUE,TRUE,pass,1.5256635961831013,161
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.0325,10,0.5,0.7285971867662554,4.404413301445322,0.9999999994332818,0.5711970251053572,0.945383074460232,FALSE,TRUE,TRUE,-5.950420165696038e-5,TRUE,ok,2,0.13523849999999998,0.12082575,0.14965125,TRUE,0.945383074460232,TRUE,TRUE,TRUE,TRUE,pass,1.5250264813199763,162
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.02,5,1,0.6355863778116765,2.8615075635399707,0.9998700087104048,1.0964372314047068,0.9484081522643748,FALSE,TRUE,TRUE,-0.00385382557159829,TRUE,ok,1,0.085444,0.085444,0.085444,TRUE,0.9484081522643748,TRUE,TRUE,TRUE,TRUE,pass,1.5241159572237128,163
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.05749999999999999,15,2,0.7514340725643673,4.959800491824105,0.9999999999933358,2.1597374136792498,0.9445592723753404,FALSE,TRUE,TRUE,-1.8765315700392665e-4,TRUE,ok,2,0.138847,0.1259965,0.1516975,TRUE,0.9445592723753404,TRUE,TRUE,TRUE,TRUE,pass,1.5241042697337486,164
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.05749999999999999,15,0.5,0.7514340725643673,4.959800491824105,0.9999999999933358,0.5708829298615457,0.945903217193116,FALSE,TRUE,TRUE,-5.94951051984139e-5,TRUE,ok,2,0.13425199999999998,0.1239095,0.1445945,TRUE,0.945903217193116,TRUE,TRUE,TRUE,TRUE,pass,1.5239861958542082,165
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.06999999999999999,15,1,0.7147925123124365,4.1118190280876545,0.999999994112326,1.0957667032256724,0.9491071329789612,FALSE,TRUE,TRUE,-1.5263611250436113e-4,TRUE,ok,2,0.136436,0.1248665,0.14800549999999998,TRUE,0.9491071329789612,TRUE,TRUE,TRUE,TRUE,pass,1.5227179957945398,166
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.02,10,1,0.7525980435195719,4.990854119199724,0.9999999999948016,1.1001605649711566,0.9453165593351984,FALSE,TRUE,TRUE,-9.566549585706892e-5,TRUE,ok,2,0.138464,0.122228,0.1547,TRUE,0.9453165593351984,TRUE,TRUE,TRUE,TRUE,pass,1.5225896958140326,167
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.02,5,1.5,0.6355863778116765,2.8615075635399707,0.9998700087104048,1.6256516189547257,0.947192495065876,FALSE,TRUE,TRUE,-0.00840331598846378,TRUE,ok,1,0.085143,0.085143,0.085143,TRUE,0.947192495065876,TRUE,TRUE,TRUE,TRUE,pass,1.5214076401086882,168
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.06999999999999999,20,1.5,0.7729481949894945,5.585220830803085,0.9999999999999551,1.627256960165687,0.9463778848075292,FALSE,TRUE,TRUE,-1.4165799356367914e-4,TRUE,ok,2,0.136449,0.1267285,0.1461695,TRUE,0.9463778848075292,TRUE,TRUE,TRUE,TRUE,pass,1.520467044869371,169
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.045,10,1.5,0.7031862406990443,3.8868810962278904,0.999999964399331,1.6222117653815078,0.9493211548967057,FALSE,TRUE,TRUE,-2.0185025937274892e-4,TRUE,ok,2,0.140489,0.1231755,0.15780249999999998,TRUE,0.9493211548967057,TRUE,TRUE,TRUE,TRUE,pass,1.51972013620304,170
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.05749999999999999,10,1,0.6764526344525883,3.4301605281357306,0.99999862511189,1.0953026474453509,0.9495079990334632,FALSE,TRUE,TRUE,-1.9938713352897833e-4,TRUE,ok,2,0.13845849999999998,0.12222525,0.15469175,TRUE,0.9495079990334632,TRUE,TRUE,TRUE,TRUE,pass,1.5193464479295251,171
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.0325,15,1,0.8147651398730988,7.216467133823199,1,1.09675793456845,0.9482493513112508,FALSE,TRUE,TRUE,-1.1458286257572114e-4,TRUE,ok,2,0.13644,0.124868,0.148012,TRUE,0.9482493513112508,TRUE,TRUE,TRUE,TRUE,pass,1.5192939276179387,172
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.08249999999999999,20,0.5,0.7261217072333872,4.349774356656169,0.9999999991225909,0.5684470135020092,0.9499566129031772,FALSE,TRUE,TRUE,-6.930245296605381e-5,TRUE,ok,2,0.133705,0.1255,0.14191,TRUE,0.9499566129031772,TRUE,TRUE,TRUE,TRUE,pass,1.5184492201900968,173
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.08249999999999999,20,0.5,0.7261217072333872,4.349774356656169,0.9999999991225909,0.5690294128842652,0.9489843360190696,FALSE,TRUE,TRUE,-5.9517129017468834e-5,TRUE,ok,2,0.133706,0.1255005,0.1419115,TRUE,0.9489843360190696,TRUE,TRUE,TRUE,TRUE,pass,1.517823958202301,174
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.02,20,1.5,0.9024751397014926,15.182204292302965,1,1.6223723576869815,0.9492272182173888,FALSE,TRUE,TRUE,-1.6967077727559482e-4,TRUE,ok,2,0.13644699999999998,0.1267275,0.1461665,TRUE,0.9492272182173888,TRUE,TRUE,TRUE,TRUE,pass,1.5173381938056627,175
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.06999999999999999,10,3,0.6450458285765892,3.3679962925308096,0.9999836322211118,3.2682559776585554,0.930144675767171,FALSE,TRUE,TRUE,-0.00346576975399879,TRUE,ok,3,0.104846,0.08556549999999999,0.139157,TRUE,0.930144675767171,TRUE,TRUE,TRUE,TRUE,pass,1.4489021516867904,176
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5793656827881932,0.9318133755962492,FALSE,TRUE,TRUE,-0.0015147647987753,TRUE,ok,3,0.084928,0.0514675,0.1324315,TRUE,0.9318133755962492,TRUE,TRUE,TRUE,TRUE,pass,1.44546949059179,177
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,15,2,0.6273813408319064,3.120472196715955,0.999881441647044,2.1877852386562155,0.9323414598715154,FALSE,TRUE,TRUE,-0.01997133306406142,TRUE,ok,4,0.135114,0.1061265,0.16803275,TRUE,0.9323414598715154,TRUE,TRUE,TRUE,TRUE,pass,1.4445085834781015,178
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5789269394939766,0.932519556017498,FALSE,TRUE,TRUE,-0.00146832072607558,TRUE,ok,3,0.084928,0.0520055,0.132428,TRUE,0.932519556017498,TRUE,TRUE,TRUE,TRUE,pass,1.4441523911861363,179
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,15,3,0.6700694132326794,3.293506961636436,0.9999700136621692,3.2609475702978674,0.9322167791580992,FALSE,TRUE,TRUE,-0.01067272779967489,TRUE,ok,4,0.12732100000000002,0.096549,0.16252925,TRUE,0.9322167791580992,TRUE,TRUE,TRUE,TRUE,pass,1.4440672994878154,180
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,20,0.5,0.6093701293392981,2.891139385180376,0.9992579297009928,0.575346081214957,0.9379206402361572,FALSE,TRUE,TRUE,-0.00975903117607512,TRUE,ok,4,0.130949,0.112107,0.15309975,TRUE,0.9379206402361572,TRUE,TRUE,TRUE,TRUE,pass,1.4330644384382862,181
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,15,3,0.6273813408319064,3.120472196715955,0.999881441647044,3.236969556589611,0.9390401336191816,FALSE,TRUE,TRUE,-0.04554752483785212,TRUE,ok,3,0.112195,0.0994945,0.1363475,TRUE,0.9390401336191816,TRUE,TRUE,TRUE,TRUE,pass,1.4311112359827691,182
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.05749999999999999,10,1.5,0.6731204820833798,3.33938481521408,0.9999792254588116,1.6405579214915635,0.9386860518695418,FALSE,TRUE,TRUE,-8.526112878616474e-4,TRUE,ok,3,0.090834,0.0729075,0.1224535,TRUE,0.9386860518695418,TRUE,TRUE,TRUE,TRUE,pass,1.4310454003076918,183
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.095,15,1.5,0.6273813408319064,3.120472196715956,0.999881441647044,1.6393825890729206,0.9392695596098428,FALSE,TRUE,TRUE,-0.01147823510543662,TRUE,ok,3,0.112284,0.099816,0.13424999999999998,TRUE,0.9392695596098428,TRUE,TRUE,TRUE,TRUE,pass,1.430366599690915,184
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.0325,5,1.5,0.6192029050692862,3.0136490567054945,0.999721385166984,1.638555352110416,0.9395972347028344,FALSE,TRUE,TRUE,-0.01460310023139355,TRUE,ok,3,0.083988,0.04617749999999999,0.1412175,TRUE,0.9395972347028344,TRUE,TRUE,TRUE,TRUE,pass,1.4298065109417757,185
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,20,0.5,0.6670039543639891,3.2482593970387508,0.9999569350556508,0.5741483443882317,0.940485978590054,FALSE,TRUE,TRUE,-3.0171818843247045e-4,TRUE,ok,4,0.1241815,0.10536275,0.14587250000000002,TRUE,0.940485978590054,TRUE,TRUE,TRUE,TRUE,pass,1.4275289006239058,186
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.06999999999999999,10,1,0.6450458285765892,2.9469967559644585,0.9995206772994886,1.1046097452286632,0.9410750555023388,FALSE,TRUE,TRUE,-0.01563869415564178,TRUE,ok,3,0.09095,0.07374,0.1207,TRUE,0.9410750555023388,TRUE,TRUE,TRUE,TRUE,pass,1.4262673930420977,187
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.08249999999999999,15,2.5,0.6700694132326793,3.293506961636433,0.9999700136621692,2.6989548104116694,0.94107727345313,FALSE,TRUE,TRUE,-0.00759303830704621,TRUE,ok,4,0.1267365,0.0964995,0.16194299999999998,TRUE,0.94107727345313,TRUE,TRUE,TRUE,TRUE,pass,1.426179603383277,188
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.095,20,2,0.6670039543639892,3.248259397038753,0.9999569350556508,2.166673229960725,0.9414958572909856,FALSE,TRUE,TRUE,-0.00902811473595983,TRUE,ok,4,0.1271525,0.104294,0.154154,TRUE,0.9414958572909856,TRUE,TRUE,TRUE,TRUE,pass,1.4252590819503275,189
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5722078520338982,0.9434695638386836,FALSE,TRUE,TRUE,-0.00156121540819166,TRUE,ok,3,0.084928,0.050852,0.132435,TRUE,0.9434695638386836,TRUE,TRUE,TRUE,TRUE,pass,1.4220618526700772,190
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,10,2.5,0.6450458285765892,3.3679962925308105,0.9999836322211118,2.692239410243929,0.9434373001480756,FALSE,TRUE,TRUE,-0.00278310207713792,TRUE,ok,3,0.104868,0.085041,0.1383305,TRUE,0.9434373001480756,TRUE,TRUE,TRUE,TRUE,pass,1.4220311186144494,191
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.08249999999999999,15,2,0.6700694132326794,3.2935069616364365,0.9999700136621692,2.1621850810013714,0.9434622619723112,FALSE,TRUE,TRUE,-0.00485650170510637,TRUE,ok,4,0.126049,0.096536,0.16077775,TRUE,0.9434622619723112,TRUE,TRUE,TRUE,TRUE,pass,1.4213262725876763,192
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,15,1,0.6700694132326794,3.293506961636436,0.9999700136621692,1.102058759564534,0.9436611293513076,FALSE,TRUE,TRUE,-7.571975766765965e-4,TRUE,ok,4,0.124,0.0973415,0.15454574999999998,TRUE,0.9436611293513076,TRUE,TRUE,TRUE,TRUE,pass,1.4211785991013985,193
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,10,1,0.6450458285765892,3.3679962925308105,0.9999836322211118,1.101331209554337,0.944296886530574,FALSE,TRUE,TRUE,-1.9368509073972723e-4,TRUE,ok,3,0.105071,0.0868405,0.1342895,TRUE,0.944296886530574,TRUE,TRUE,TRUE,TRUE,pass,1.4203119458494526,194
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.0325,5,1,0.6192029050692862,3.0136490567054945,0.999721385166984,1.100130241783336,0.945089359130399,FALSE,TRUE,TRUE,-0.00625596691242919,TRUE,ok,3,0.084234,0.0489645,0.137839,TRUE,0.945089359130399,TRUE,TRUE,TRUE,TRUE,pass,1.4190127849603342,195
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.06999999999999999,10,1,0.6450458285765892,3.3679962925308105,0.9999836322211118,1.100438542547636,0.9450628926658964,FALSE,TRUE,TRUE,-1.0414661865724983e-4,TRUE,ok,3,0.105071,0.0871855,0.1342875,TRUE,0.9450628926658964,TRUE,TRUE,TRUE,TRUE,pass,1.4188751950156517,196
