try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,phi1_calib_ok,phi1_calib_reason,econ_ok,reason
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,15,2,0.5420939678268957,1.9422857797926734,0.8311976127443743,2.0271778634283693,0.839785820574053,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,15,2.5,0.5420939678268957,1.9422857797926734,0.8311976127443743,2.2627318774815652,0.9360340272477516,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,15,3,0.5420939678268957,1.9422857797926734,0.8311976127443743,2.7629525035386906,0.9169874744456114,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,20,0,0.5560222396307736,2.0546879180549373,0.923674732785433,0.10567988480906934,0.3785015480691292,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,20,0.5,0.5560222396307736,2.0546879180549373,0.923674732785433,0.5802341177128256,0.864887725614732,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,20,1,0.5560222396307736,2.0546879180549373,0.923674732785433,1.050778292422183,0.9171056727523704,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,20,1.5,0.5560222396307736,2.0546879180549373,0.923674732785433,1.5568185598822313,0.9156571844094571,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,20,2,0.5560222396307736,2.0546879180549373,0.923674732785433,1.9514190676622094,0.9671676867603336,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,20,2.5,0.5560222396307736,2.0546879180549373,0.923674732785433,2.505457517690957,0.9376278844786023,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.12,20,3,0.5560222396307736,2.0546879180549373,0.923674732785433,3.069037049985491,0.9159303561909062,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,5,0,0.6355863778116764,2.861507563539969,0.9998700087104048,0.10515106867533178,0.3804050734235088,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,5,0.5,0.6355863778116764,2.861507563539969,0.9998700087104048,0.5870322823058814,0.9197705486218245,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,5,1,0.6355863778116764,2.861507563539969,0.9998700087104048,1.1094894088804723,0.9372509556082046,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,5,1.5,0.6355863778116764,2.861507563539969,0.9998700087104048,1.690968581242487,0.9106053359869003,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,5,2,0.6355863778116764,2.861507563539969,0.9998700087104048,2.32151627659332,0.8786240432541788,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,5,2.5,0.6355863778116764,2.861507563539969,0.9998700087104048,2.939869980956428,0.863873245492911,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,5,3,0.6355863778116764,2.861507563539969,0.9998700087104048,3.0884562161518265,0.9841842698740039,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,10,0,0.7525980435195718,4.99085411919972,0.9999999999948017,0.10694509155582638,0.3740237108415547,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,10,0.5,0.7525980435195718,4.99085411919972,0.9999999999948017,0.5679870466003195,0.9507259069191194,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,10,1,0.7525980435195718,4.99085411919972,0.9999999999948017,1.0599471715046094,0.9811809757636389,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,10,1.5,0.7525980435195718,4.99085411919972,0.9999999999948017,1.6105205775471405,0.9562125572699343,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,10,2,0.7525980435195718,4.99085411919972,0.9999999999948017,2.512646367563866,0.8118930010702157,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,10,2.5,0.7525980435195718,4.99085411919972,0.9999999999948017,3.0265092964516955,0.8392506849276562,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,10,3,0.7525980435195718,4.99085411919972,0.9999999999948017,3.369901701342315,0.9021034645531347,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,15,0,0.841412477299489,8.704720950769868,1,0.10850547335576266,0.36864499792420496,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,15,0.5,0.841412477299489,8.704720950769868,1,0.6044446841115132,0.8933819987080508,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,15,1,0.841412477299489,8.704720950769868,1,1.1306577126728372,0.9198186049971522,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,15,1.5,0.841412477299489,8.704720950769868,1,1.6698041141964497,0.9222638673046302,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,15,2,0.841412477299489,8.704720950769868,1,2.308424891973846,0.8837194604393969,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,15,2.5,0.841412477299489,8.704720950769868,1,2.5103440950158986,1.011813482081194,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,15,3,0.841412477299489,8.704720950769868,1,3.560222753370181,0.8538791560506356,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,20,0,0.9024751397014925,15.182204292302945,1,0.10756810135208071,0.37185745120736274,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,20,0.5,0.9024751397014925,15.182204292302945,1,0.592560434807092,0.9112994528158077,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,20,1,0.9024751397014925,15.182204292302945,1,1.0944111635209994,0.950282704220647,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,20,1.5,0.9024751397014925,15.182204292302945,1,1.6442498218035329,0.9365973342851368,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,20,2,0.9024751397014925,15.182204292302945,1,2.2723342701094227,0.8977552408703343,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,20,2.5,0.9024751397014925,15.182204292302945,1,2.8464019677601757,0.8923546388631531,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.02,20,3,0.9024751397014925,15.182204292302945,1,3.2556981232482944,0.9337475051178619,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,5,0,0.6209914278028151,2.68813758452901,0.9994798917134122,0.1073943650815636,0.3724590202625706,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,5,0.5,0.6209914278028151,2.68813758452901,0.9994798917134122,0.5796323931310327,0.93117629768958,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,5,1,0.6209914278028151,2.68813758452901,0.9994798917134122,1.0893935253145175,0.9541821826169797,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,5,1.5,0.6209914278028151,2.68813758452901,0.9994798917134122,1.6414156071376058,0.9377392482908686,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,5,2,0.6209914278028151,2.68813758452901,0.9994798917134122,2.2493149044923486,0.906480359577309,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,5,2.5,0.6209914278028151,2.68813758452901,0.9994798917134122,2.794883134053089,0.9083384197184496,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,5,3,0.6209914278028151,2.68813758452901,0.9994798917134122,3.227217788691633,0.9415043774817782,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,10,0,0.7285971867662554,4.404413301445321,0.9999999994332818,0.13063980895094573,0.3061853834692892,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,10,0.5,0.7285971867662554,4.404413301445321,0.9999999994332818,0.5589257994899527,0.9661389762458944,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,10,1,0.7285971867662554,4.404413301445321,0.9999999994332818,1.1756896898848939,0.8845871562717397,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,10,1.5,0.7285971867662554,4.404413301445321,0.9999999994332818,1.5267361835110935,1.0086876932518398,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,10,2,0.7285971867662554,4.404413301445321,0.9999999994332818,2.231832436146215,0.9140471147507403,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,10,2.5,0.7285971867662554,4.404413301445321,0.9999999994332818,2.5480010220780973,0.9968598821485686,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,10,3,0.7285971867662554,4.404413301445321,0.9999999994332818,3.3043933329870927,0.9199873295809364,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,15,0,0.8147651398730988,7.2164671338231985,1,0.1201700629433617,0.33286160479796634,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,15,0.5,0.8147651398730988,7.2164671338231985,1,0.5368880579480901,1.0057962586536258,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,15,1,0.8147651398730988,7.2164671338231985,1,1.2108378024073319,0.858909424476441,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,15,1.5,0.8147651398730988,7.2164671338231985,1,1.6802306303521621,0.9165408439657055,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,15,2,0.8147651398730988,7.2164671338231985,1,2.242554546054453,0.9096768698844686,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,15,2.5,0.8147651398730988,7.2164671338231985,1,2.66290290968027,0.9538462670818791,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,15,3,0.8147651398730988,7.2164671338231985,1,3.4660840214695785,0.8770704867999929,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,20,0,0.8781507681769949,11.823912591595565,1,0.109372744592838,0.3657218272148883,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,20,0.5,0.8781507681769949,11.823912591595565,1,0.6070779801346362,0.8895068140673463,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,20,1,0.8781507681769949,11.823912591595565,1,1.0450376790948213,0.9951794282679025,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,20,1.5,0.8781507681769949,11.823912591595565,1,1.604398758430034,0.9598611267356933,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,20,2,0.8781507681769949,11.823912591595565,1,2.2135855471482504,0.921581730883688,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,20,2.5,0.8781507681769949,11.823912591595565,1,2.4730653299018743,1.0270654678179414,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.0325,20,3,0.8781507681769949,11.823912591595565,1,3.4808593692258003,0.8733475494231603,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,5,0,0.6061741358442716,2.525271561546415,0.9980886362565783,0.1049651593202725,0.38107882900411677,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,5,0.5,0.6061741358442716,2.525271561546415,0.9980886362565783,0.5737692994065583,0.9394791925706294,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,5,1,0.6061741358442716,2.525271561546415,0.9980886362565783,1.019293029094115,1.0184398466642783,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,5,1.5,0.6061741358442716,2.525271561546415,0.9980886362565783,1.6517605544999243,0.9306027742321522,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,5,2,0.6061741358442716,2.525271561546415,0.9980886362565783,2.2216767477337274,0.9165047411106075,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,5,2.5,0.6061741358442716,2.525271561546415,0.9980886362565783,2.8192481400445106,0.8992545049977118,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,5,3,0.6061741358442716,2.525271561546415,0.9980886362565783,2.9036504692863674,1.0449831826746934,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,10,0,0.7031862406990442,3.8868810962278872,0.999999964399331,0.10140658451709897,0.3944517034123685,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,10,0.5,0.7031862406990442,3.8868810962278872,0.999999964399331,0.5493455123621971,0.9829878829402908,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,10,1,0.7031862406990442,3.8868810962278872,0.999999964399331,1.076904354710132,0.9657310418057187,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,10,1.5,0.7031862406990442,3.8868810962278872,0.999999964399331,1.6415975976036863,0.9381105021395034,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,10,2,0.7031862406990442,3.8868810962278872,0.999999964399331,2.0376367723103614,1.0011597535539276,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,10,2.5,0.7031862406990442,3.8868810962278872,0.999999964399331,2.7152204585960136,0.9354672851543374,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,10,3,0.7031862406990442,3.8868810962278872,0.999999964399331,3.2681495550088586,0.9301899567413625,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,15,0,0.7847855234454322,5.982661384331291,0.9999999999999982,0.10563013146165759,0.37867982787202625,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,15,0.5,0.7847855234454322,5.982661384331291,0.9999999999999982,0.5554128366755322,0.972249765115643,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,15,1,0.7847855234454322,5.982661384331291,0.9999999999999982,1.1693019225262107,0.8894195587681384,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,15,1.5,0.7847855234454322,5.982661384331291,0.9999999999999982,1.7340454515535386,0.8880966751017425,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,15,2,0.7847855234454322,5.982661384331291,0.9999999999999982,2.0796322414651516,0.9809426682877194,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,15,2.5,0.7847855234454322,5.982661384331291,0.9999999999999982,2.86947188989725,0.88518030406318,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,15,3,0.7847855234454322,5.982661384331291,0.9999999999999982,3.388812252762728,0.8970694666019446,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,20,0,0.8487760886276772,9.208472385302487,1,0.11539026079699398,0.34664970616863394,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,20,0.5,0.8487760886276772,9.208472385302487,1,0.6250595597783104,0.8639176724079247,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,20,1,0.8487760886276772,9.208472385302487,1,1.0918077274924145,0.9525486711736298,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,20,1.5,0.8487760886276772,9.208472385302487,1,1.7010395087068904,0.9053287663910226,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,20,2,0.8487760886276772,9.208472385302487,1,2.179204326402396,0.9361214895198902,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,20,2.5,0.8487760886276772,9.208472385302487,1,2.7170196655904877,0.9348478526554882,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.045,20,3,0.8487760886276772,9.208472385302487,1,3.1031939208973203,0.9796358453554049,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.057499999999999996,5,0,0.5911589434116165,2.3722730920680863,0.9935296733912695,0.10705306350719185,0.3736464767055713,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.057499999999999996,5,0.5,0.5911589434116165,2.3722730920680863,0.9935296733912695,0.5989764238707722,0.8961368349473477,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.057499999999999996,5,1,0.5911589434116165,2.3722730920680863,0.9935296733912695,1.0272185901645572,1.0061438561248208,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.057499999999999996,5,1.5,0.5911589434116165,2.3722730920680863,0.9935296733912695,1.651777311600745,0.9264532811652976,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.057499999999999996,5,2,0.5911589434116165,2.3722730920680863,0.9935296733912695,2.132125055417419,0.9507225392957495,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.057499999999999996,5,2.5,0.5911589434116165,2.3722730920680863,0.9935296733912695,2.7097973334603016,0.931370088941431,TRUE,ok,TRUE,soft:
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6838490787800549,0.057499999999999996,5,3,0.5911589434116165,2.3722730920680863,0.9935296733912695,3.2621628445805984,0.9259467304619344,TRUE,ok,TRUE,soft:
