try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,phi1,e_implied,phi1_calib_ok,phi1_calib_reason,econ_ok,reason_fatal,reason_warn
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.057499999999999996,10,2,0.6731204820833798,3.8164397888160932,0.9999995471604247,2.1627902544336397,2.1627902544336397,0.9432255810007127,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.08249999999999999,10,2,0.6159357215946555,2.9722462960748413,0.9996120241913653,2.1773008564254273,2.1773008564254273,0.9365834961965782,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,10,2,0.5859706116197775,2.622998150004583,0.9936956703485436,2.148314945260063,2.148314945260063,0.9437123477496743,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.045,20,1.5,0.8448367152071128,10.091067992104884,1,1.631783294049092,1.631783294049092,0.9437527676721449,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,10,1.5,0.5243139777947884,2.0427930132184158,0.6031370047689298,1.0092645693803206,1.0092645693803206,0.9360335593009427,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.045,15,1.5,0.7809137156371934,6.606039692287071,1,1.6312646191101523,1.6312646191101523,0.944052842168589,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.06999999999999999,5,0.5,0.5741164601884733,2.4984028199857526,0.9831005729695479,0.5679810433415696,0.5679810433415696,0.9358592029014478,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,10,3,0.7497599965864213,5.552887127134718,0.9999999999995803,3.2495490282075483,3.2495490282075483,0.9355144278821992,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.057499999999999996,10,3,0.6731204820833798,3.8164397888160932,0.9999995471604247,3.249784534610808,3.249784534610808,0.9354462146966128,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,15,2.5,0.8383495730379544,9.61173103690475,1,2.7189314365386967,2.7189314365386967,0.9341905300979259,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,20,1.5,0.6670039543639891,3.7122964537585723,0.9999989582221378,1.648873201524839,1.648873201524839,0.9339702021411062,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,15,3,0.5364350579552162,2.1446670855681904,0.774438575536133,2.533651475585066,2.533651475585066,0.9327706471793509,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,20,2.5,0.8997694344969538,16.637358442664556,1,2.7239193334011365,2.7239193334011365,0.9324798898609485,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.1075,15,1,0.5826104978681631,2.5869623135498863,0.991606823755864,1.0880818554898726,1.0880818554898726,0.9480967066502707,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5793656827881932,0.5793656827881932,0.9318133755962491,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,10,1,0.5859706116197775,2.622998150004583,0.9936956703485436,1.1097143861930818,1.1097143861930818,0.9314970439327876,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.06999999999999999,15,2.5,0.7101266065033779,4.540260255776517,0.9999999986160044,2.6763896708376707,2.6763896708376707,0.9490396799151555,TRUE,ok,TRUE,ok,ok
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,20,2.5,0.5485132374012405,2.251621617147056,0.8898472800684483,2.3859469698742033,2.3859469698742033,0.9491485891199503,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.057499999999999996,15,1.5,0.7471555690383842,5.476599260761475,0.9999999999992273,1.6388914798386398,1.6388914798386398,0.9396595314233158,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.1075,15,3,0.5826104978681631,2.5869623135498863,0.991606823755864,3.205535016348586,3.205535016348586,0.9405046133926697,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.095,15,3,0.6273813408319064,3.120472196715956,0.999881441647044,3.236969556589611,3.236969556589611,0.9390401336191817,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.08249999999999999,5,0.5,0.5587686888316964,2.34703224526464,0.9454460708977006,0.5446273639798165,0.5446273639798165,0.9414198943332042,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.095,20,1.5,0.6670039543639891,3.7122964537585723,0.9999989582221378,1.6411349256988617,1.6411349256988617,0.9383740564033229,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.1075,20,2.5,0.6093701293392981,2.891139385180376,0.9992579297009929,2.695415435312316,2.695415435312316,0.9416525523303568,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.095,10,2.5,0.5859706116197775,2.622998150004583,0.9936956703485436,2.691901518730447,2.691901518730447,0.9377160190696125,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.1075,10,3,0.5553553313502388,2.314787742864168,0.9305074863712102,3.00225990281906,3.00225990281906,0.9431303587190734,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.095,20,1,0.6670039543639891,3.7122964537585723,0.9999989582221378,1.1107632759725676,1.1107632759725676,0.9362921701849842,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.045,15,0.5,0.7809137156371934,6.606039692287071,1,0.5718366083223373,0.5718366083223373,0.9443256904874628,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.12,5,3,0.5121641842485012,1.9457580726327097,0.411510083204825,1.348581926408224,1.348581926408224,0.945089226435819,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.0325,5,1,0.6192029050692862,3.0136490567054945,0.999721385166984,1.100130241783336,1.100130241783336,0.945089359130399,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.06999999999999999,20,1.5,0.7675744214939847,6.120542126456409,0.9999999999999956,1.629137537442148,1.629137537442148,0.9452854437433771,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.08249999999999999,20,0.5,0.7200410742989874,4.7666830009057755,0.9999999997738163,0.5786655136616901,0.5786655136616901,0.9331815826899489,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.02,15,1.5,0.8383495730379544,9.61173103690475,1,1.6263551410986112,1.6263551410986112,0.9469026543364459,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.02,10,2.5,0.7497599965864213,5.552887127134718,0.9999999999995803,2.6808460340136664,2.6808460340136664,0.9474620950894946,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5789269394939766,0.5789269394939766,0.9325195560174981,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.095,15,2,0.6273813408319064,3.120472196715956,0.999881441647044,2.1877852386562155,2.1877852386562155,0.9323414598715154,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.12,20,0.5,0.5485132374012405,2.251621617147056,0.8898472800684483,0.5201347277034074,0.5201347277034074,0.9323039093646878,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.057499999999999996,20,0.5,0.8091760696193299,7.858931654278072,1,0.5697837961604819,0.5697837961604819,0.9477278989659208,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.12,15,1,0.5364350579552162,2.1446670855681904,0.774438575536133,0.8738277331925929,0.8738277331925929,0.9320356228115155,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.08249999999999999,10,2,0.6159357215946555,2.9722462960748413,0.9996120241913653,2.1885749307228255,2.1885749307228255,0.9317588444226726,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.095,20,2.5,0.6670039543639891,3.7122964537585723,0.9999989582221378,2.6784681936493144,2.6784681936493144,0.9483022428930513,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.12,20,2,0.5485132374012405,2.251621617147056,0.8898472800684483,1.9532583180582153,1.9532583180582153,0.9316200234825581,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.1075,20,2,0.6093701293392981,2.891139385180376,0.9992579297009929,2.149057819438167,2.149057819438167,0.9485625937858292,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.08249999999999999,15,1,0.6700694132326794,3.7640079561559263,0.9999993111714858,1.1170190537814053,1.1170190537814053,0.9310488551209692,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.0325,20,1,0.8748637875805725,12.95718778338679,1,1.1180067324545235,1.1180067324545235,0.9302269564305181,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.06999999999999999,10,3,0.6450458285765892,3.3679962925308105,0.9999836322211118,3.2682559776585554,3.2682559776585554,0.930144675767171,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.02,20,3,0.8997694344969538,16.637358442664556,1,3.2000851537799466,3.2000851537799466,0.9499747206442761,TRUE,ok,TRUE,ok,ok
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.325,0.12973326797683704,0.00952614368439154,0.6752857843105318,0.02,10,1,0.7497599965864213,5.552887127134718,0.9999999999995803,1.0936842957511546,1.0936842957511546,0.9509142666122831,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.045,20,0.5,0.8448367152071128,8.829684493091774,1,0.5745687972521409,0.5745687972521409,0.9398352339746516,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.0325,5,2.5,0.6192029050692862,2.636942924617308,0.994303703119656,2.6877607202390212,2.6877607202390212,0.9397262333584984,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.12,5,2,0.5121641842485012,1.7025383135536212,0.090051155009623,0.23423176356591285,0.23423176356591285,0.9396774658929176,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.08249999999999999,5,2,0.5587686888316964,2.0536532146065603,0.6214973852277159,1.3657424457604068,1.3657424457604068,0.9394119472805114,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.1075,15,1,0.5826104978681631,2.263592024356151,0.8980203275354913,0.9986582132987678,0.9986582132987678,0.9392806418093961,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.06999999999999999,20,0.5,0.7675744214939847,5.3554743606493584,0.9999999999979445,0.5753170072799549,0.5753170072799549,0.938612961490643,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.095,20,2,0.6670039543639891,3.2482593970387508,0.9999569350556508,2.166673229960725,2.166673229960725,0.9414958572909856,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.045,15,2.5,0.7809137156371934,5.780284730751188,0.9999999999999314,2.696221518260427,2.696221518260427,0.9420590937344826,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.095,10,2.5,0.5859706116197775,2.2951233812540104,0.9189130937662912,2.492919450532645,2.492919450532645,0.9375684938060621,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.057499999999999996,15,1,0.7471555690383842,4.7920243531662905,0.9999999998135536,1.1095843532355505,1.1095843532355505,0.9372879103611287,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.06999999999999999,10,3,0.6450458285765892,2.9469967559644594,0.9995206772994886,3.2422054980183024,3.2422054980183024,0.9371898338201242,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.02,20,2,0.8997694344969538,14.55768863733149,1,2.163536903751083,2.163536903751083,0.9429004869124729,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.045,5,0.5,0.604360239081273,2.47717862927907,0.9798483578217517,0.5655240334337578,0.5655240334337578,0.9370497937873193,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.045,5,2.5,0.604360239081273,2.47717862927907,0.9798483578217517,2.6574619938153776,2.6574619938153776,0.9368415805563318,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.0325,5,2,0.6192029050692862,2.636942924617308,0.994303703119656,2.165873092086986,2.165873092086986,0.9366233938871239,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.08249999999999999,15,2,0.6700694132326794,3.293506961636436,0.9999700136621692,2.1621850810013714,2.1621850810013714,0.9434622619723111,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.095,10,3,0.5859706116197775,2.2951233812540104,0.9189130937662912,2.9872193267103286,2.9872193267103286,0.9362349983115499,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.02,5,2,0.6338261163540191,2.8070111317377804,0.9985325668640889,2.175859503890388,2.175859503890388,0.9362117039661572,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.095,10,1.5,0.5859706116197775,2.2951233812540104,0.9189130937662912,1.5023786353878679,1.5023786353878679,0.9440826747934002,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.095,10,1,0.5859706116197775,2.2951233812540104,0.9189130937662912,1.0248197486624122,1.0248197486624122,0.9356895151736274,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.06999999999999999,10,2.5,0.6450458285765892,2.9469967559644594,0.9995206772994886,2.6871957579161974,2.6871957579161974,0.944777352289902,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.045,10,0.5,0.7000073120191243,3.7840187375546863,0.9999994074517299,0.5714079115306959,0.5714079115306959,0.9450336490429504,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.12,20,0.5,0.5485132374012405,1.9701689150036745,0.45711421496213833,0.2841021151980385,0.2841021151980385,0.945283731146692,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.06999999999999999,20,3,0.7675744214939847,5.3554743606493584,0.9999999999979445,3.252927072858438,3.252927072858438,0.9345429306911883,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.1075,10,0.5,0.5553553313502388,2.025439275006147,0.5671413180709323,0.34219837794080377,0.34219837794080377,0.9455645610670895,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.02,20,0.5,0.8997694344969538,14.55768863733149,1,0.5710145600372926,0.5710145600372926,0.9456851677560254,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.045,15,1.5,0.7809137156371934,5.780284730751188,0.9999999999999314,1.627961931214668,1.627961931214668,0.9459680662500872,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.06999999999999999,15,1.5,0.7101266065033779,3.9727277238044527,0.9999998690571577,1.6489525958197193,1.6489525958197193,0.933926061604081,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.02,15,2,0.8383495730379544,8.410264657291657,1,2.1557117917342112,2.1557117917342112,0.9463231624107209,TRUE,ok,TRUE,ok,ok
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754584456648113,0.02,5,2.5,0.6338261163540191,2.8070111317377804,0.9985325668640889,2.716601351858117,2.716601351858117,0.9336413734114529,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.12,15,1,0.5736994977543342,2.351677593142099,0.946041277269974,1.0486668463796378,1.0486668463796378,0.9402807771353991,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,15,3,0.6619421731626147,3.4216707079717494,0.999989070256129,3.2307482980890203,3.2307482980890203,0.9409483284620224,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.1075,20,0.5,0.6560968441580585,3.333810756344861,0.999977926973607,0.5738198228413239,0.5738198228413239,0.9410427140927204,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.12,15,1.5,0.5736994977543342,2.351677593142099,0.946041277269974,1.5540938778780402,1.5540938778780402,0.9388505653835817,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.02,5,2,0.6454245314775241,3.180870135050083,0.9999249744776864,2.173157793306746,2.173157793306746,0.9386570801430265,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.02,10,2,0.7681642011121822,5.790055429272915,0.9999999999999354,2.1662692911922936,2.1662692911922936,0.9417111751960785,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.1075,20,1.5,0.6560968441580585,3.333810756344861,0.999977926973607,1.6351455536205324,1.6351455536205324,0.9417919322537509,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.08249999999999999,15,1,0.7025480784470332,4.127322711513228,0.9999999613696587,1.1088736527366565,1.1088736527366565,0.9378886032714184,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.12,20,0.5,0.597713810544686,2.5963744276532497,0.9920107853584593,0.5715852655004711,0.5715852655004711,0.9377522917948414,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.057499999999999996,10,2.5,0.6948673059428656,3.979443020144735,0.9999998738999735,2.7088043006835507,2.7088043006835507,0.9376829784672815,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.045,20,2,0.8694322669185084,11.636142894918827,1,2.1756293379003186,2.1756293379003186,0.9376597219307525,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,10,1.5,0.6101574636060988,2.7350285233050426,0.9973508777489971,1.6296361752785744,1.6296361752785744,0.9425578174594236,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,5,1,0.586371926458295,2.4772641520254495,0.979542965896496,1.0876146509079263,1.0876146509079263,0.9374119455318067,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.1075,5,2.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.6809021704830232,1.6809021704830232,0.9427252053192245,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,20,1.5,0.801540159641676,7.057677426565586,1,1.6432409263681622,1.6432409263681622,0.9371723739887967,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.08249999999999999,15,3,0.7025480784470332,4.127322711513228,0.9999999613696587,3.2231304262764757,3.2231304262764757,0.9431823978717916,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.02,5,1,0.6454245314775241,3.180870135050083,0.9999249744776864,1.102135356445797,1.102135356445797,0.9435546808254762,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.08249999999999999,15,2.5,0.7025480784470332,4.127322711513228,0.9999999613696587,2.691769037465565,2.691769037465565,0.9436173267732076,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.08249999999999999,20,1,0.7587700817033393,5.496524706474655,0.9999999999993241,1.1119756946573036,1.1119756946573036,0.9352722411076068,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.1075,20,2.5,0.6560968441580585,3.333810756344861,0.999977926973607,2.715965558611788,2.715965558611788,0.9351903632873239,TRUE,ok,TRUE,ok,ok
